Sensor Name,Date,Value,Formatted Value,Signal Strength,Voltage
Temperature - 888581,09/12/2022 01:54,23.5,23.5° C,100,2.62
Temperature - 888581,09/12/2022 01:44,23.5,23.5° C,100,2.62
Temperature - 888581,09/12/2022 01:34,23.5,23.5° C,100,2.62
Temperature - 888581,09/12/2022 01:24,23.5,23.5° C,100,2.62
Temperature - 888581,09/12/2022 01:14,23.5,23.5° C,100,2.62
Temperature - 888581,09/12/2022 01:04,23.5,23.5° C,100,2.62
Temperature - 888581,09/12/2022 00:54,23.5,23.5° C,100,2.62
Temperature - 888581,09/12/2022 00:44,23.5,23.5° C,100,2.61
Temperature - 888581,09/12/2022 00:34,23.5,23.5° C,100,2.62
Temperature - 888581,09/12/2022 00:24,23.5,23.5° C,100,2.62
Temperature - 888581,09/12/2022 00:14,23.5,23.5° C,100,2.62
Temperature - 888581,09/12/2022 00:04,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 23:54,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 23:44,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 23:34,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 23:24,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 23:14,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 23:04,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 22:54,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 22:44,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 22:34,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 22:24,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 22:14,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 22:04,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 21:54,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 21:44,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 21:34,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 21:24,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 21:14,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 21:04,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 20:54,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 20:44,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 20:34,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 20:24,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 20:14,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 20:04,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 19:54,23.5,23.5° C,100,2.62
Temperature - 888581,09/11/2022 19:44,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 19:34,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 19:24,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 19:14,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 19:04,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 18:54,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 18:44,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 18:34,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 18:24,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 18:14,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 18:04,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 17:54,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 17:44,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 17:34,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 17:24,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 17:14,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 17:04,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 16:54,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 16:44,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 16:34,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 16:24,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 16:14,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 16:04,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 15:54,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 15:44,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 15:34,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 15:24,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 15:14,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 15:04,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 14:54,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 14:44,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 14:34,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 14:24,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 14:14,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 14:04,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 13:54,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 13:44,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 13:34,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 13:24,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 13:14,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 13:04,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 12:54,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 12:44,23.2,23.2° C,100,2.6
Temperature - 888581,09/11/2022 12:34,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 12:24,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 12:14,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 12:04,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 11:54,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 11:44,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 11:34,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 11:24,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 11:14,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 11:04,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 10:54,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 10:44,23.2,23.2° C,100,2.61
Temperature - 888581,09/11/2022 10:34,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 10:24,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 10:14,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 10:04,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 09:54,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 09:44,23.2,23.2° C,100,2.61
Temperature - 888581,09/11/2022 09:34,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 09:24,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 09:14,23.2,23.2° C,100,2.61
Temperature - 888581,09/11/2022 09:04,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 08:54,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 08:44,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 08:34,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 08:24,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 08:14,23.2,23.2° C,100,2.61
Temperature - 888581,09/11/2022 08:04,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 07:54,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 07:44,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 07:34,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 07:24,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 07:14,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 07:04,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 06:54,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 06:44,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 06:34,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 06:24,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 06:14,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 06:04,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 05:54,23.2,23.2° C,100,2.62
Temperature - 888581,09/11/2022 05:44,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 05:34,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 05:24,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 05:14,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 05:04,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 04:54,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 04:44,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 04:34,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 04:24,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 04:14,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 04:04,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 03:54,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 03:44,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 03:34,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 03:24,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 03:14,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 03:04,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 02:54,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 02:44,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 02:34,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 02:24,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 02:14,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 02:04,23.3,23.3° C,100,2.62
Temperature - 888581,09/11/2022 01:54,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 01:44,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 01:34,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 01:24,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 01:14,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 01:04,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 00:54,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 00:44,23.4,23.4° C,100,2.61
Temperature - 888581,09/11/2022 00:34,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 00:24,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 00:14,23.4,23.4° C,100,2.62
Temperature - 888581,09/11/2022 00:04,23.4,23.4° C,100,2.62
Temperature - 888581,09/10/2022 23:54,23.4,23.4° C,100,2.62
Temperature - 888581,09/10/2022 23:44,23.4,23.4° C,100,2.62
Temperature - 888581,09/10/2022 23:34,23.4,23.4° C,100,2.62
Temperature - 888581,09/10/2022 23:24,23.4,23.4° C,100,2.62
Temperature - 888581,09/10/2022 23:14,23.4,23.4° C,100,2.62
Temperature - 888581,09/10/2022 23:04,23.4,23.4° C,100,2.62
Temperature - 888581,09/10/2022 22:54,23.4,23.4° C,100,2.62
Temperature - 888581,09/10/2022 22:44,23.4,23.4° C,100,2.62
Temperature - 888581,09/10/2022 22:34,23.4,23.4° C,100,2.62
Temperature - 888581,09/10/2022 22:24,23.4,23.4° C,100,2.62
Temperature - 888581,09/10/2022 22:14,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 22:04,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 21:54,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 21:44,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 21:34,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 21:24,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 21:14,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 21:04,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 20:54,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 20:44,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 20:34,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 20:24,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 20:14,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 20:04,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 19:54,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 19:44,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 19:34,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 19:24,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 19:14,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 19:04,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 18:54,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 18:44,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 18:34,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 18:24,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 18:14,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 18:04,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 17:54,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 17:44,23.5,23.5° C,100,2.62
Temperature - 888581,09/10/2022 17:34,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 17:24,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 17:14,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 17:04,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 16:54,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 16:44,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 16:34,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 16:24,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 16:14,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 16:04,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 15:54,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 15:44,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 15:34,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 15:24,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 15:14,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 15:04,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 14:54,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 14:44,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 14:34,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 14:24,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 14:14,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 14:04,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 13:54,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 13:44,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 13:34,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 13:24,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 13:14,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 13:04,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 12:54,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 12:44,23.6,23.6° C,100,2.61
Temperature - 888581,09/10/2022 12:34,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 12:24,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 12:14,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 12:04,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 11:54,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 11:44,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 11:34,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 11:24,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 11:14,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 11:04,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 10:54,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 10:44,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 10:34,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 10:24,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 10:14,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 10:04,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 09:54,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 09:44,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 09:34,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 09:24,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 09:14,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 09:04,23.6,23.6° C,100,2.62
Temperature - 888581,09/10/2022 08:54,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 08:44,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 08:34,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 08:24,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 08:14,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 08:04,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 07:54,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 07:44,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 07:34,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 07:24,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 07:14,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 07:04,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 06:54,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 06:44,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 06:34,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 06:24,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 06:14,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 06:04,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 05:54,23.7,23.7° C,100,2.62
Temperature - 888581,09/10/2022 05:44,23.8,23.8° C,100,2.62
Temperature - 888581,09/10/2022 05:34,23.8,23.8° C,100,2.62
Temperature - 888581,09/10/2022 05:24,23.8,23.8° C,100,2.62
Temperature - 888581,09/10/2022 05:14,23.8,23.8° C,100,2.62
Temperature - 888581,09/10/2022 05:04,23.8,23.8° C,100,2.62
Temperature - 888581,09/10/2022 04:54,23.8,23.8° C,100,2.62
Temperature - 888581,09/10/2022 04:44,23.8,23.8° C,100,2.62
Temperature - 888581,09/10/2022 04:34,23.8,23.8° C,100,2.63
Temperature - 888581,09/10/2022 04:24,23.8,23.8° C,100,2.62
Temperature - 888581,09/10/2022 04:14,23.8,23.8° C,100,2.62
Temperature - 888581,09/10/2022 04:04,23.8,23.8° C,100,2.62
Temperature - 888581,09/10/2022 03:54,23.8,23.8° C,100,2.62
Temperature - 888581,09/10/2022 03:44,23.8,23.8° C,100,2.62
Temperature - 888581,09/10/2022 03:34,23.8,23.8° C,100,2.62
Temperature - 888581,09/10/2022 03:24,23.8,23.8° C,100,2.62
Temperature - 888581,09/10/2022 03:14,23.8,23.8° C,100,2.63
Temperature - 888581,09/10/2022 03:04,23.8,23.8° C,100,2.62
Temperature - 888581,09/10/2022 02:54,23.8,23.8° C,100,2.62
Temperature - 888581,09/10/2022 02:44,23.8,23.8° C,100,2.63
Temperature - 888581,09/10/2022 02:34,23.8,23.8° C,100,2.63
Temperature - 888581,09/10/2022 02:24,23.8,23.8° C,100,2.63
Temperature - 888581,09/10/2022 02:14,23.8,23.8° C,100,2.63
Temperature - 888581,09/10/2022 02:04,23.8,23.8° C,100,2.63
Temperature - 888581,09/10/2022 01:54,23.9,23.9° C,100,2.63
Temperature - 888581,09/10/2022 01:44,23.9,23.9° C,100,2.63
Temperature - 888581,09/10/2022 01:34,23.9,23.9° C,100,2.62
Temperature - 888581,09/10/2022 01:24,23.9,23.9° C,100,2.63
Temperature - 888581,09/10/2022 01:14,23.9,23.9° C,100,2.63
Temperature - 888581,09/10/2022 01:04,23.9,23.9° C,100,2.62
Temperature - 888581,09/10/2022 00:54,23.9,23.9° C,100,2.62
Temperature - 888581,09/10/2022 00:44,23.9,23.9° C,100,2.61
Temperature - 888581,09/10/2022 00:34,23.9,23.9° C,100,2.63
Temperature - 888581,09/10/2022 00:24,23.9,23.9° C,100,2.62
Temperature - 888581,09/10/2022 00:14,23.9,23.9° C,100,2.63
Temperature - 888581,09/10/2022 00:04,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 23:54,23.9,23.9° C,100,2.62
Temperature - 888581,09/09/2022 23:44,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 23:34,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 23:24,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 23:14,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 23:04,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 22:54,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 22:44,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 22:34,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 22:24,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 22:14,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 22:04,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 21:54,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 21:44,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 21:34,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 21:24,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 21:14,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 21:04,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 20:54,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 20:44,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 20:34,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 20:24,24,24° C,100,2.63
Temperature - 888581,09/09/2022 20:14,24,24° C,100,2.63
Temperature - 888581,09/09/2022 20:04,24,24° C,100,2.63
Temperature - 888581,09/09/2022 19:54,24,24° C,100,2.63
Temperature - 888581,09/09/2022 19:44,24,24° C,100,2.63
Temperature - 888581,09/09/2022 19:34,24,24° C,100,2.63
Temperature - 888581,09/09/2022 19:24,24,24° C,100,2.63
Temperature - 888581,09/09/2022 19:14,24,24° C,100,2.63
Temperature - 888581,09/09/2022 19:04,24,24° C,100,2.63
Temperature - 888581,09/09/2022 18:54,24,24° C,100,2.63
Temperature - 888581,09/09/2022 18:44,24,24° C,100,2.63
Temperature - 888581,09/09/2022 18:34,24,24° C,100,2.63
Temperature - 888581,09/09/2022 18:24,24,24° C,100,2.63
Temperature - 888581,09/09/2022 18:14,24,24° C,100,2.63
Temperature - 888581,09/09/2022 18:04,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 17:54,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 17:44,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 17:34,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 17:24,23.9,23.9° C,100,2.63
Temperature - 888581,09/09/2022 17:14,24,24° C,100,2.63
Temperature - 888581,09/09/2022 17:04,24,24° C,100,2.63
Temperature - 888581,09/09/2022 16:54,24,24° C,100,2.63
Temperature - 888581,09/09/2022 16:44,24,24° C,100,2.63
Temperature - 888581,09/09/2022 16:34,24.1,24.1° C,100,2.63
Temperature - 888581,09/09/2022 16:24,24.1,24.1° C,100,2.63
Temperature - 888581,09/09/2022 16:14,24.1,24.1° C,100,2.63
Temperature - 888581,09/09/2022 16:04,24.1,24.1° C,100,2.63
Temperature - 888581,09/09/2022 15:54,24.1,24.1° C,100,2.63
Temperature - 888581,09/09/2022 15:44,24.1,24.1° C,100,2.63
